Id,ParentId,CBS,UdM,Cantidad,Descripción,Precio unitario,BoQ Line Type
1795,1793,P131513-0029,M3,0.34,Mortero Pega (Mezcla Obra),90662.58824,Position
1796,1793,P132119-0056,UN,502.2,Ladrillo Prensado Liviano Cocoa Ref: Lprl6Co,1051.992314,Position
1797,1793,P132119-0095,UN,502.2,Ladrillo Prensado Liviano Capuchino Ref: LPRL6CPV2H,849.9937873,Position
1798,1793,S017300-0183,ML,32.54,M.O. Hilada Parada,18614.22004,Position
1799,1779,B-20-10-20-0710-009,,0,IMPERMEABILIZACION DE FACHADA,0,Level 6
1800,1799,S017313-0018,M2,790.7,M.O. Impermeabilizacion Ladrillo Fachada,8048.510004,Position
1801,1799,Z410611-0059,M2,1581.4,Lavado Muro,2277.140003,Position
1802,1774,B-20-20-00-0000-000,,0,VENTANERÍA EXTERIOR,0,Level 4
1803,1802,B-20-20-10-0000-000,,0,VENTANAS EXTERIORES OPERABLES,0,Level 5
1804,1803,B-20-20-10-0851-001,,0,VENTANERIA,0,Level 6
1805,1804,S017316-0129,M2,3.24,M.O. Instalacion Ventaneria En Aluminio,18939.03086,Position
1806,1804,Z414600-0017,UN,3.24,Sub. Ventaneria En Aluminio 1,276618,Position
1807,1774,B-20-50-00-0000-000,,0,PUERTAS Y REJILLAS EXTERIORES,0,Level 4
1808,1807,B-20-50-30-0000-000,,0,PUERTAS EXTERIORES DE GRAN DIMENSION,0,Level 5
1809,1808,B-20-50-30-0813-005,,0,PUERTA CUARTOS TECNICOS EXTERIORES,0,Level 6
1810,1809,Z412400-0125,UN,11,Sub. Marco Y Puerta Metalica Ctos Tecnicos,776414.02,Position
1811,1807,B-20-50-60-0000-000,,0,REJILLAS EXTERIORES DE ACCESO,0,Level 5
1812,1811,B-20-50-60-0895-002,,0,REJILLA DE VENTILACION METALICA,0,Level 6
1813,1812,P131915-0013,UN,74.49,Rejilla De Ventilacion 900 Mm X 240 Mm,574987.5999,Position
1814,1774,B-20-80-00-0000-000,,0,ACCESORIOS DE MUROS EXTERIORES,0,Level 4
1815,1814,B-20-80-50-0000-000,,0,MUROS Y BARANDAS DE BALCON EXTERIOR,0,Level 5
1816,1815,B-20-80-50-0552-009,,0,BARANDA METALICA SOBRE FACHADA,0,Level 6
1817,1816,Z412400-0127,ML,1099.1,Sub. Baranda Metalica,155482.52,Position
1818,1731,C-00-00-00-0000-000,,0,C-INTERIORES - ACABADOS,0,Level 2
1819,1818,C-10-00-00-0000-000,,0,CONSTRUCCION DE INTERIORES,0,Level 3
1820,1819,C-10-10-00-0000-000,,0,PARTICIONES INTERIORES,0,Level 4
1821,1820,C-10-10-10-0000-000,,0,PARTICIONES INTERIORES FIJAS,0,Level 5
1822,1821,C-10-10-10-0421-012,,0,MAMPOSTERIA INTERIOR BLOQUE PERFORACION VERTICAL,0,Level 6
1823,1822,P131311-0007,BT,58.27,Cemento Gris X 50Kg,16308.23374,Position
1824,1822,P132119-0024,UN,651.99,Bloque No.6,1116.592954,Position
1825,1822,P132119-0092,UN,8121.72,Bloque No. 4 Perforacion Vertical Ref: BL4PV,1303.000209,Position
1826,1822,P132119-0101,UN,6014.28,Bloque No 5 Perforacion Vertical Ref: BL5PV,1366.999317,Position
1827,1822,P133121-0010,KG,1027.19,"Grafil Recto 3,00 - 9,00mm",4750.902335,Position
1828,1822,S017300-0367,M2,1068.96,M.O. Mamposteria En Bloque Vertical. M2,10948.27,Position
1829,1822,Z413000-0010,M3,8.32,Sub. Mezcla De Mortero,92021.3113,Position
1830,1821,C-10-10-10-0421-013,,0,MAMPOSTERIA INTERIOR BLOQUE PERFORACION VERTICAL (ML),0,Level 6
1831,1830,P131311-0007,BT,23.85,Cemento Gris X 50Kg,16307.81342,Position
1832,1830,P132119-0024,UN,245.68,Bloque No.6,1116.618487,Position
1833,1830,P132119-0092,UN,3060.46,Bloque No. 4 Perforacion Vertical Ref: BL4PV,1303.000493,Position
1834,1830,P132119-0101,UN,2266.33,Bloque No 5 Perforacion Vertical Ref: BL5PV,1366.997066,Position
1835,1830,P133121-0010,KG,657.64,"Grafil Recto 3,00 - 9,00mm",4750.92613,Position
1836,1830,S017300-0220,ML,671.35,M.O. Mamposteria En Bloque Tradicional Ml,8086.790005,Position
1837,1830,Z413000-0010,M3,3.34,Sub. Mezcla De Mortero,92033.38922,Position
1838,1819,C-10-30-00-0000-000,,0,PUERTAS INTERIORES,0,Level 4
1839,1838,C-10-30-70-0000-000,,0,PUERTAS INTERIORES CON FUNCIONES ESPECIALES,0,Level 5
1840,1839,C-10-30-70-0811-001,,0,PUERTA CORTAFUEGO,0,Level 6
1841,1840,Z412400-0185,UN,2,Sub. Puerta Metalica Cortafuego,1819978,Position
1842,1818,C-20-00-00-0000-000,,0,ACABADOS INTERIORES,0,Level 3
1843,1842,C-20-10-00-0000-000,,0,ACABADOS DE MUROS,0,Level 4
1844,1843,C-20-10-30-0000-000,,0,RECUBRIMIENTO DE PAREDES - PAPEL DE COLGADURA,0,Level 5
1845,1844,C-20-10-30-0924-006,,0,PAÑETE DE MUROS,0,Level 6
1846,1845,P131311-0007,BT,335.45,Cemento Gris X 50Kg,16307.73939,Position
1847,1845,P131513-0028,M3,47.92,Mortero Pañete (Mezcla Obra),91973.90547,Position
1848,1845,P152111-0028,UN,1.06,Pintuco Latex PulgAntes Graniacrilica Pulg 564 X 200Kg,3226103.396,Position
1849,1845,S017300-0259,M2,2326.28,M.O. Pañete Interior M2,11197.09,Position
1850,1844,C-20-10-30-0924-007,,0,PAÑETE DE MUROS (ML),0,Level 6
1851,1850,P131311-0007,BT,7.14,Cemento Gris X 50Kg,16314.82073,Position
1852,1850,P131513-0028,M3,1.02,Mortero Pañete (Mezcla Obra),92011.09804,Position
1853,1850,P152111-0028,UN,0.02,Pintuco Latex PulgAntes Graniacrilica Pulg 564 X 200Kg,3641015.5,Position
1854,1850,S017300-0260,ML,82.56,M.O. Pañete Interior Ml,8969.760053,Position
1855,1844,C-20-10-30-0924-009,,0,PAÑETE IMPERMEABILIZADO (ML),0,Level 6
1856,1855,P131311-0007,BT,170.01,Cemento Gris X 50Kg,16307.77148,Position
1857,1855,P131513-0028,M3,24.29,Mortero Pañete (Mezcla Obra),91960.52655,Position
1858,1855,P132517-0031,UN,0.74,Sika 101 Mortero Plus Blanco X 25Kg,91727.40541,Position
1859,1855,S017300-0260,ML,2023.93,M.O. Pañete Interior Ml,8969.760002,Position
1860,1843,C-20-10-70-0000-000,,0,PINTURA DE MUROS,0,Level 5
1861,1860,C-20-10-70-0991-006,,0,PINTURA SOBRE PAÑETE INTERNO,0,Level 6
1862,1861,Z415600-0050,M2,2137.92,Sub. Pintura Fachada Sobre Pañete o Concreto M2,11982.61,Position
1863,1860,C-20-10-70-0991-007,,0,PINTURA SOBRE PAÑETE INTERNO (ML),0,Level 6
1864,1863,Z415600-0051,ML,82.56,Sub. Pintura Fachada Sobre Pañete o Concreto Ml,9392.57001,Position
1865,1842,C-20-30-00-0000-000,,0,PISOS,0,Level 4
1866,1865,C-20-30-10-0000-000,,0,TRATAMIENTO PARA PISOS - AFINADOS,0,Level 5
1867,1866,C-20-30-10-0932-003,,0,AFINADO DE PISO IMPERMEABILIZADO,0,Level 6
1868,1867,P131311-0007,BT,1681.43,Cemento Gris X 50Kg,16307.7569,Position
1869,1867,P131513-0030,M3,244.87,Mortero Pisos (Mezcla Obra),104954.7742,Position
1870,1867,P132517-0028,UN,10.01,Sika 1 X 220Kg,1490830.075,Position
1871,1867,S017300-0010,M2,3886.8,M.O. Afinado De Pisos M2 Mortero,9565.820001,Position
1872,1865,C-20-30-50-0000-000,,0,"PISOS EN RESINAS (PVC, VINILO, ETC)",0,Level 5
1873,1872,C-20-30-50-0965-005,,0,PISO EN CESPED SINTETICO,0,Level 6
1874,1873,P151717-0042,M2,165.45,Cesped Sintetico Ref: Jardin 714,88400,Position
1875,1865,C-20-30-60-0000-000,,0,PISOS EN GRANITO - GRAVILLA,0,Level 5
1876,1875,C-20-30-60-0966-001,,0,PISO EN GRAVILLA.,0,Level 6
1877,1876,P151713-0204,M2,37.23,Gravilla Lavada,26000,Position
1878,1731,D-00-00-00-0000-000,,0,D-SERVICIOS - INSTALACIONES,0,Level 2
1879,1878,D-20-00-00-0000-000,,0,PLOMERÍA,0,Level 3
1880,1879,D-20-10-00-0000-000,,0,REDES DE DISTRIBUCION DE AGUA POTABLE,0,Level 4
1881,1880,D-20-10-60-0000-000,,0,APARATOS SANITARIOS,0,Level 5
1882,1881,D-20-10-60-2241-024,,0,REJILLAS DE PISO SOTANOS,0,Level 6
1883,1882,P312700-0025,UN,20,Rejilla Metalica 3 PulgX2 Pulg Con Sosco,4713.26,Position
1884,1882,P312700-0028,UN,20,Rejilla Metalica De Piso 4 PulgX3 Pulg,4713.26,Position
1885,1878,D-40-00-00-0000-000,,0,PROTECCION CONTRA FUEGO,0,Level 3
1886,1885,D-40-10-00-0000-000,,0,REDES DE EXTINCION DE INCENDIOS,0,Level 4
1887,1886,D-40-10-10-0000-000,,0,REDES CONTRAINCENDIOS BASE AGUA,0,Level 5
1888,1887,D-40-10-10-2130-001,,0,EQUIPO DE PRESIÓN RED INCENDIO,0,Level 6
1889,1888,P131511-0014,M3,1.05,Concreto 3000 PSI Grava Comun,394593.8762,Position
1890,1888,P132319-0024,UN,1,Binda Boquilla Color Beige X 10Kg,55830.68,Position
1891,1888,P132319-0086,KG,1,Pegacor Constructor Ceramico Gris Ref: 901161501,864.52,Position
1892,1888,P151713-0167,M2,1,Ceramica Piso Pared Egeo Blanco 33X33 Ref: 331032001,23337.09,Position
1893,1888,P311100-0151,UN,1,Griferia Llave Jardin Corriente 1/2 Pulg Salida 3/4 Pulg Cromo-Satinada Ref: 797270001,16191.14,Position
1894,1888,S017300-0056,ML,1,M.O. Bordillo En Concreto,27148.49,Position
1895,1888,S017300-0128,M2,1,M.O. Enchape Ceramico M2,14267.76,Position
1896,1888,S017300-0129,ML,1,M.O. Enchape Ceramico Ml,9825.92,Position
1897,1888,S017316-0131,ML,1,M.O. Instalacion Wing,4877.86,Position
1898,1878,D-70-00-00-0000-000,,0,PROTECCION Y SEGURIDAD ELECTRONICA,0,Level 3
1899,1898,D-70-30-00-0000-000,,0,REDES VIGILANCIA ELECTRONICA,0,Level 4
1900,1899,D-70-30-50-0000-000,,0,PROTECCION ELECTRONICA,0,Level 5
1901,1900,D-70-30-50-2810-001,,0,SISTEMA DE SEGURIDAD,0,Level 6
1902,1901,Z410611-0117,UN,4225.78,Sistema De Seguridad,116868.12,Position
1903,1731,G-00-00-00-0000-000,,0,G-TRABAJOS DE SITIO - URBANISMOS - REDES,0,Level 2
1904,1903,G-20-00-00-0000-000,,0,MEJORAS DE SITIO,0,Level 3
1905,1904,G-20-10-00-0000-000,,0,VÍAS,0,Level 4
1906,1905,G-20-10-10-0000-000,,0,ESTRUCTURA Y ACABADO DE PAVIMENTO,0,Level 5
1907,1906,G-20-10-10-3212-001,,0,PAVIMENTO ASFALTICO VIAS,0,Level 6
1908,1907,Z410300-0027,M3,394.4,Sub. Excavacion mecanica con Retiro Externo,24807.48758,Position
1909,1907,Z410300-0051,ML,231.17,Sub. Sardineles Vias Interna,92559.30969,Position
1910,1907,Z415600-0084,ML,453.33,Sub. Demarcacion Parqueaderos,5806.61999,Position
1911,1907,Z419111-0005,M3,167.73,Sub. Material Granular Tipo B-400,77243.32707,Position
1912,1907,Z419111-0006,M3,167.73,Sub. Material Granular Tipo B-600,133649.6733,Position
1913,1907,Z419111-0016,M3,22.67,Sub. Mezcla Asfaltica Tipo MD-12,990849.4799,Position
1914,1907,Z419111-0112,M2,906.66,Sub. Geotextil NT 2500,6529,Position
1915,1904,G-20-20-00-0000-000,,0,PARQUEADEROS,0,Level 4
1916,1915,G-20-20-20-0000-000,,0,BORDILLOS Y CUNETAS DE PARQUEADEROS,0,Level 5
1917,1916,G-20-20-20-3216-028,,0,BORDILLO EN CONCRETO FUNDIDO EN SITIO PARQUEADEROS,0,Level 6
1918,1917,P131511-0014,M3,55.01,Concreto 3000 PSI Grava Comun,394602.5326,Position
1919,1917,P133121-0002,KG,4356.89,Acero De Refuerzo A-60,3982.667747,Position
1920,1917,S017300-0056,ML,1397.11,M.O. Bordillo En Concreto,27148.49,Position
1921,1916,G-20-20-20-3216-029,,0,CAÑUELA EN CONCRETO FUNDIDO EN SITIO PARQUEADEROS,0,Level 6
1922,1921,P131511-0014,M3,81.72,Concreto 3000 PSI Grava Comun,394575.5192,Position
1923,1921,P133121-0002,KG,4622.8,Acero De Refuerzo A-60,3982.671749,Position
1924,1921,S017319-0036,ML,741.19,M.O. Cañuela,10016.43,Position
1925,1916,G-20-20-20-3216-030,,0,CINTA DE CONFINAMIENTO PARQUEADEROS,0,Level 6
1926,1925,P131511-0014,M3,44.58,Concreto 3000 PSI Grava Comun,394549.8001,Position
1927,1925,P133121-0002,KG,1248.1,Acero De Refuerzo A-60,3982.671789,Position
1928,1925,S017300-0080,ML,2122.62,M.O. Cinta En Concreto,15908.39,Position
1929,1916,G-20-20-20-3216-033,,0,SARDINEL EN CONCRETO PARQUEADEROS,0,Level 6
1930,1929,S017300-0056,ML,172.99,M.O. Bordillo En Concreto,27148.49003,Position
1931,1929,Z413100-0028,ML,172.99,Sub.. Bordillo En Concreto Prefabricado,41518.46003,Position
1932,1915,G-20-20-40-0000-000,,0,COMPONENTES SUPLEMENTARIOS PARA PARQUEADEROS,0,Level 5
1933,1932,G-20-20-40-0930-046,,0,GRANO LAVADO PEDESTAL,0,Level 6
1934,1933,Z410611-0041,ML,140,Grano Lavado En Pergolas,28851.38,Position
1935,1932,G-20-20-40-3217-001,,0,TOPELLANTAS,0,Level 6
1936,1935,P132300-0018,UN,15.42,Epoxico T-22,83000.11997,Position
1937,1935,P133115-0070,UN,1028,Topellanta En Concreto,11832.26,Position
1938,1935,S017316-0095,UN,1028,M.O. Instalacion Topellantas,7465.31,Position
1939,1904,G-20-30-00-0000-000,,0,PLAZOLETAS Y ANDENES,0,Level 4
1940,1939,G-20-30-10-0000-000,,0,ESTRUCTURA Y ACABADOS DE PAVIMENTO PARA PLAZOLETAS,0,Level 5
1941,1940,G-20-30-10-0710-012,,0,IMPERMEABILIZACION PLATAFORMA,0,Level 6
1942,1941,Z414000-0002,GLB,11523.42,Sub. Fisuras Y Sellos,1483.440576,Position
1943,1941,Z414000-0061,M2,6129.91,Sub. Impermeabilizacion Terrazas Vulkem,99017.13,Position
1944,1940,G-20-30-10-0963-002,,0,ADOQUIN SENDEROS PEATONALES,0,Level 6
1945,1944,M301025-0001,M3,40.63,Arena De Peña,44133.61654,Position
1946,1944,P131311-0007,BT,355.51,Cemento Gris X 50Kg,16307.85863,Position
1947,1944,P132111-0006,UN,19550.39,Bloque De Cemento Color Chocolate Pulg10X20X6 Pulg,812.9998338,Position
1948,1944,P132111-0013,UN,2123.29,Bloque De Cemento Rectangular De 6 En Gris 10X20X6,813.2017671,Position
1949,1944,P132111-0022,UN,16499.94,Bloque de Cemento Rectangular de 6 Ocre Pulg10x20x6 Pulg,813.199828,Position
1950,1944,P132111-0025,UN,14064.9,Bloque De Cemento Rectangular de 6 Terracota 10X20X6,813.2001657,Position
1951,1944,S017300-0069,M2,967.38,M.O. Cargue Pisos,63417.18,Position
1952,1944,S017319-0025,M2,967.38,M.O. Adoquin,26514.34,Position
1953,1944,Z413000-0016,M3,52.24,Sub. Mezcla De Mortero 1,104952.4866,Position
1954,1939,G-20-30-20-0000-000,,0,BORDILLOS Y CUNETAS PARA PLAZOLETAS,0,Level 5
1955,1954,G-20-30-20-3216-007,,0,ANDéN EN CONCRETO,0,Level 6
1956,1955,P131511-0020,M3,13.43,Concreto 3000 Psi Grava Comun Bombeable,398797.8064,Position
1957,1955,P133121-0027,KG,374.83,Malla Electrosoldada Estandar,4762.855615,Position
1958,1955,S017300-0033,M2,127.86,M.O. Anden En Concreto,15767.01001,Position
1959,1955,Z410300-0018,M3,12.79,Sub. Compactacion De Recebo Comun,54448.23612,Position
1960,1955,Z410300-0027,M3,63.93,Sub. Excavacion mecanica con Retiro Externo,24807.66995,Position
1961,1955,Z419111-0005,M3,38.36,Sub. Material Granular Tipo B-400,77238.33264,Position
1962,1904,G-20-50-00-0000-000,,0,"ZONAS DE ATLETISMO, RECREACIONALES Y DE JUEGO",0,Level 4
1963,1962,G-20-50-50-0000-000,,0,ÁREAS DE JUEGO,0,Level 5
1964,1963,G-20-50-50-0965-006,,0,PISO EN CAUCHO RECICLADO,0,Level 6
1965,1964,P151713-0284,M2,1004.92,Piso En Caucho Granulado Epdm De E= 3.0Cms,266201.32,Position
1966,1904,G-20-60-00-0000-000,,0,DESARROLLO DEL EXTERIORES,0,Level 4
1967,1966,G-20-60-20-0000-000,,0,CERRAMIENTO PERIMETRAL PERMANENTES Y PORTONES,0,Level 5
1968,1967,G-20-60-20-0330-034,,0,PEDESTAL,0,Level 6
1969,1968,P131511-0020,M3,1.88,Concreto 3000 Psi Grava Comun Bombeable,399276.9415,Position
1970,1968,Z412400-0003,UN,28,Base Para Luminarias -Schreder,56762.59,Position
1971,1968,Z413100-0046,UN,28,Sub. Pedestales Para Postes,16602.44,Position
1972,1967,G-20-60-20-3231-004,,0,CARPINTERIA METALICA CERRAMIENTO,0,Level 6
1973,1972,Z412400-0132,ML,206.18,Sub. Cerramiento Definitivo Ml,296284.71,Position
1974,1967,G-20-60-20-3231-005,,0,PINTURA CERRAMIENTO,0,Level 6
1975,1974,Z415600-0066,ML,206.18,Sub. Pintura Rejas De Cerramiento,9311.920021,Position
1976,1966,G-20-60-25-0000-000,,0,MOBILIARIO URBANO,0,Level 5
1977,1976,G-20-60-25-1267-001,,0,BANCAS EN CONCRETO,0,Level 6
1978,1977,P112913-0006,UN,5,Banca En Madera Tipo Idu M-52 Tipo Idu,1890900,Position
1979,1977,Z412400-0014,UN,5,Instal. Mobiliario Urbano,30113.27,Position
1980,1976,G-20-60-25-1267-002,,0,BANCAS EN MADERA TIPO M-50,0,Level 6
1981,1980,P112913-0006,UN,26.36,Banca En Madera Tipo Idu M-52 Tipo Idu,1890900,Position
1982,1980,Z412400-0014,UN,26.36,Instal. Mobiliario Urbano,30113.27011,Position
1983,1966,G-20-60-30-0000-000,,0,SEÑALIZACION EXTERIOR,0,Level 5
1984,1983,G-20-60-30-1014-003,,0,SEÑALIZACION ZONAS COMUNES,0,Level 6
1985,1984,Z410611-0080,GLB,1,Nomenclatura Zonas Comunes,156597082.5,Position
1986,1966,G-20-60-50-0000-000,,0,EQUIPOS COMERCIALES Y DE SERVICIO EN EXTERIORES,0,Level 5
1987,1986,G-20-60-50-1168-001,,0,JUEGO DE NIÑOS,0,Level 6
1988,1987,P212917-0006,UN,0.5,Juego Parque Infantil Tipo Idrd M-3A,36767500,Position
1989,1904,G-20-80-00-0000-000,,0,PAISAJISMO,0,Level 4
1990,1989,G-20-80-20-0000-000,,0,CÉSPED,0,Level 5
1991,1990,G-20-80-20-3290-001,,0,EMPRADIZACION INCLUYE MOV. TIERRAS,0,Level 6
1992,1991,M301025-0059,M3,108.34,Tierra Negra,54662.34715,Position
1993,1991,S017300-0126,M2,1083.35,M.O. Empradizacion,4903.979997,Position
1994,1991,Z410300-0037,M2,1083.35,Sub. Pasto Kikuyo - Mondo,6145.110001,Position
1995,1989,G-20-80-25-0000-000,,0,PLANTAS Y ÁRBOLES,0,Level 5
1996,1995,G-20-80-25-1292-001,,0,JARDINERAS,0,Level 6
1997,1996,Z410611-0189,M2,499.92,Sub. Jardines Ornamentales,19589.48,Position
1998,1731,X-00-00-00-0000-000,,0,X-GASTOS GENERALES Y PRELIMINARES,0,Level 2
1999,1998,X-10-00-00-0000-000,,0,COSTOS INDIRECTOS DE OBRA,0,Level 3
2000,1999,X-10-30-00-0000-000,,0,"EQUIPOS, HERRAMIENTAS Y AYUDAS DE CONSTRUCCION",0,Level 4
2001,2000,X-10-30-10-0000-000,,0,EQUIPOS Y HERRAMIENTAS,0,Level 5
2002,2001,X-10-30-10-0154-004,,0,ALQUILER MINICARGADOR,0,Level 6
2003,2002,H515161-0003,MES,36,Alquiler Minicargador Bobcat,7497000,Position
2004,2001,X-10-30-10-0154-019,,0,HIDROLAVADORA,0,Level 6
2005,2004,H511700-0010,UN,2,Hidrolavadora,2334050.25,Position
2006,1999,X-10-50-00-0000-000,,0,MANTENIMIENTO Y LIMPIEZA,0,Level 4
2007,2006,X-10-50-10-0000-000,,0,ASEO,0,Level 5
2008,2007,X-10-50-10-0174-007,,0,ASEO PARQUEADEROS,0,Level 6
2009,2008,Z410611-0141,M2,9159.35,Sub. Lavado Sotanos,5119.71,Position
2010,2007,X-10-50-10-0174-010,,0,ASEO DURANTE LA OBRA,0,Level 6
2011,2010,Z410611-0127,M2,49352.08,Sub. Aseo Durante La Obra,2577.7,Position
2012,2007,X-10-50-10-0174-017,,0,LAVADO PISOS,0,Level 6
2013,2012,S017319-0027,M2,967.38,M.O. Aseo Adoquin,6608.159999,Position
2014,0,1999,,0,POSTVENTAS,0,Level 1
2015,2014,T-00-00-00-0000-000,,0,T-PROCESOS DE POSTVENTA,0,Level 2
2016,2015,T-60-00-00-0000-000,,0,ACTIVIDADES DE FINALIZACION Y CORRECCION POSVENTA,0,Level 3
2017,2016,T-60-78-00-0000-000,,0,POSTVENTAS,0,Level 4
2018,2017,T-60-78-10-0000-000,,0,POSTVENTAS,0,Level 5
2019,2018,T-60-78-10-0178-001,,0,POSTVENTAS APTO,0,Level 6
2020,2019,Z410100-0007,GLB,352,Gastos Entrega Y Postventas Apartamentos,1990111,Position
2021,2018,T-60-78-10-0178-002,,0,POSTVENTAS ZONAS COMUNES,0,Level 6
2022,2021,Z410611-0090,GLB,17582.54,Postventa Zonas Comunes,8221.5,Position
